Id	FunctionName	Annotation
hsa04090	CD_molecules	PSG5
hsa04090	CD_molecules	PSG6
hsa04090	CD_molecules	PSG8
hsa04090	CD_molecules	PSG9
hsa04090	CD_molecules	PTGDR2
hsa04090	CD_molecules	PTGFRN
hsa04090	CD_molecules	PTPRC
hsa04090	CD_molecules	PTPRJ
hsa04090	CD_molecules	PVR
hsa04090	CD_molecules	PVRL1
hsa04090	CD_molecules	PVRL2
hsa04090	CD_molecules	PVRL3
hsa04090	CD_molecules	RHAG
hsa04090	CD_molecules	RHBG
hsa04090	CD_molecules	RHCE
hsa04090	CD_molecules	RHCG
hsa04090	CD_molecules	RHD
hsa04090	CD_molecules	S1PR1
hsa04090	CD_molecules	SDC1
hsa04090	CD_molecules	SDC2
hsa04090	CD_molecules	SELE
hsa04090	CD_molecules	SELL
hsa04090	CD_molecules	SELP
hsa04090	CD_molecules	SELPLG
hsa04090	CD_molecules	SEMA4A
hsa04090	CD_molecules	SEMA4B
hsa04090	CD_molecules	SEMA4C
hsa04090	CD_molecules	SEMA4D
hsa04090	CD_molecules	SEMA4F
hsa04090	CD_molecules	SEMA4G
hsa04090	CD_molecules	SEMA7A
hsa04090	CD_molecules	SIGLEC1
hsa04090	CD_molecules	SIGLEC14
hsa04090	CD_molecules	SIGLEC5
hsa04090	CD_molecules	SIGLEC6
hsa04090	CD_molecules	SIGLEC7
hsa04090	CD_molecules	SIGLEC9
hsa04090	CD_molecules	SIRPA
hsa04090	CD_molecules	SIRPB1
hsa04090	CD_molecules	SIRPG
hsa04090	CD_molecules	SLAMF1
hsa04090	CD_molecules	SLAMF6
hsa04090	CD_molecules	SLAMF7
hsa04090	CD_molecules	SLAMF8
hsa04090	CD_molecules	SLC3A2
hsa04090	CD_molecules	SLC44A1
hsa04090	CD_molecules	SLC4A1
hsa04090	CD_molecules	SPN
hsa04090	CD_molecules	TEK
hsa04090	CD_molecules	TFRC
hsa04090	CD_molecules	THBD
hsa04090	CD_molecules	THY1
hsa04090	CD_molecules	TLR1
hsa04090	CD_molecules	TLR10
hsa04090	CD_molecules	TLR2
hsa04090	CD_molecules	TLR3
hsa04090	CD_molecules	TLR4
hsa04090	CD_molecules	TLR6
hsa04090	CD_molecules	TLR9
hsa04090	CD_molecules	TNFRSF10A
hsa04090	CD_molecules	TNFRSF10B
hsa04090	CD_molecules	TNFRSF10C
hsa04090	CD_molecules	TNFRSF10D
hsa04090	CD_molecules	TNFRSF11A
hsa04090	CD_molecules	TNFRSF12A
hsa04090	CD_molecules	TNFRSF13B
hsa04090	CD_molecules	TNFRSF13C
hsa04090	CD_molecules	TNFRSF14
hsa04090	CD_molecules	TNFRSF17
hsa04090	CD_molecules	TNFRSF18
hsa04090	CD_molecules	TNFRSF1A
hsa04090	CD_molecules	TNFRSF1B
hsa04090	CD_molecules	TNFRSF21
hsa04090	CD_molecules	TNFRSF4
hsa04090	CD_molecules	TNFRSF8
hsa04090	CD_molecules	TNFRSF9
hsa04090	CD_molecules	TNFSF10
hsa04090	CD_molecules	TNFSF11
hsa04090	CD_molecules	TNFSF13
hsa04090	CD_molecules	TNFSF13B
hsa04090	CD_molecules	TNFSF14
hsa04090	CD_molecules	TNFSF4
hsa04090	CD_molecules	TNFSF8
hsa04090	CD_molecules	TREM1
hsa04090	CD_molecules	VCAM1
hsa04090	CD_molecules	VPREB1
hsa04090	CD_molecules	VPREB3
hsa04091	Lectins	ACAN
hsa04091	Lectins	ASGR1
hsa04091	Lectins	ASGR2
hsa04091	Lectins	BCAN
hsa04091	Lectins	CALR
hsa04091	Lectins	CALR3
hsa04091	Lectins	CANX
hsa04091	Lectins	CD207
hsa04091	Lectins	CD209
hsa04091	Lectins	CD22
hsa04091	Lectins	CD248
hsa04091	Lectins	CD33
hsa04091	Lectins	CD69
hsa04091	Lectins	CD72
hsa04091	Lectins	CD93
hsa04091	Lectins	CHI3L1
hsa04091	Lectins	CHI3L2
hsa04091	Lectins	CHID1
hsa04091	Lectins	CHODL
hsa04091	Lectins	CLC
hsa04091	Lectins	CLEC10A
hsa04091	Lectins	CLEC11A
hsa04091	Lectins	CLEC12A
hsa04091	Lectins	CLEC12B
hsa04091	Lectins	CLEC14A
hsa04091	Lectins	CLEC17A
hsa04091	Lectins	CLEC18A
hsa04091	Lectins	CLEC18B
hsa04091	Lectins	CLEC18C
hsa04091	Lectins	CLEC1A
hsa04091	Lectins	CLEC1B
hsa04091	Lectins	CLEC2A
hsa04091	Lectins	CLEC2B
hsa04091	Lectins	CLEC2D
hsa04091	Lectins	CLEC2L
hsa04091	Lectins	CLEC3A
hsa04091	Lectins	CLEC3B
hsa04091	Lectins	CLEC4A
hsa04091	Lectins	CLEC4C
hsa04091	Lectins	CLEC4D
hsa04091	Lectins	CLEC4E
hsa04091	Lectins	CLEC4F
hsa04091	Lectins	CLEC4G
hsa04091	Lectins	CLEC4M
hsa04091	Lectins	CLEC5A
hsa04091	Lectins	CLEC6A
hsa04091	Lectins	CLEC7A
hsa04091	Lectins	CLEC9A
hsa04091	Lectins	CLECL1
hsa04091	Lectins	CLGN
hsa04091	Lectins	COLEC10
hsa04091	Lectins	COLEC11
hsa04091	Lectins	COLEC12
hsa04091	Lectins	EDEM1
hsa04091	Lectins	EDEM2
hsa04091	Lectins	EDEM3
hsa04091	Lectins	FBXO17
hsa04091	Lectins	FBXO2
hsa04091	Lectins	FBXO27
hsa04091	Lectins	FBXO44
hsa04091	Lectins	FBXO6
hsa04091	Lectins	FCER2
hsa04091	Lectins	FCN1
hsa04091	Lectins	FCN2
hsa04091	Lectins	FCN3
hsa04091	Lectins	GNPTG
hsa04091	Lectins	ICAM1
hsa04091	Lectins	ICAM2
hsa04091	Lectins	ICAM3
hsa04091	Lectins	IGF2R
hsa04091	Lectins	ITLN1
hsa04091	Lectins	ITLN2
hsa04091	Lectins	KLRB1
hsa04091	Lectins	KLRC1
hsa04091	Lectins	KLRC2
hsa04091	Lectins	KLRC3
hsa04091	Lectins	KLRC4
hsa04091	Lectins	KLRD1
hsa04091	Lectins	KLRF1
hsa04091	Lectins	KLRG1
hsa04091	Lectins	KLRK1
hsa04091	Lectins	LAYN
hsa04091	Lectins	LGALS1
hsa04091	Lectins	LGALS12
hsa04091	Lectins	LGALS13
hsa04091	Lectins	LGALS14
hsa04091	Lectins	LGALS2
hsa04091	Lectins	LGALS3
hsa04091	Lectins	LGALS4
hsa04091	Lectins	LGALS7
hsa04091	Lectins	LGALS7B
hsa04091	Lectins	LGALS8
hsa04091	Lectins	LGALS9
hsa04091	Lectins	LGALS9B
hsa04091	Lectins	LGALS9C
hsa04091	Lectins	LMAN1
hsa04091	Lectins	LMAN1L
hsa04091	Lectins	LMAN2
hsa04091	Lectins	LMAN2L
hsa04091	Lectins	LY75
hsa04091	Lectins	M6PR
hsa04091	Lectins	MAG
hsa04091	Lectins	MBL2
hsa04091	Lectins	MRC2
hsa04091	Lectins	NCAN
hsa04091	Lectins	OLR1
hsa04091	Lectins	OS9
hsa04091	Lectins	OVGP1
hsa04091	Lectins	PKD1
hsa04091	Lectins	PLA2R1
hsa04091	Lectins	PRKCSH
hsa04091	Lectins	SELE
hsa04091	Lectins	SELL
hsa04091	Lectins	SELP
hsa04091	Lectins	SFTPA1
hsa04091	Lectins	SFTPA2
hsa04091	Lectins	SFTPD
hsa04091	Lectins	SIGLEC1
hsa04091	Lectins	SIGLEC10
hsa04091	Lectins	SIGLEC11
hsa04091	Lectins	SIGLEC12
hsa04091	Lectins	SIGLEC14
hsa04091	Lectins	SIGLEC15
hsa04091	Lectins	SIGLEC5
hsa04091	Lectins	SIGLEC6
hsa04091	Lectins	SIGLEC7
hsa04091	Lectins	SIGLEC8
hsa04091	Lectins	SIGLEC9
hsa04091	Lectins	THBD
hsa04091	Lectins	VCAM1
hsa04091	Lectins	VCAN
hsa04110	Cell_cycle	ABL1
hsa04110	Cell_cycle	ANAPC1
hsa04110	Cell_cycle	ANAPC10
hsa04110	Cell_cycle	ANAPC11
hsa04110	Cell_cycle	ANAPC13
hsa04110	Cell_cycle	ANAPC2
hsa04110	Cell_cycle	ANAPC4
hsa04110	Cell_cycle	ANAPC5
hsa04110	Cell_cycle	ANAPC7
hsa04110	Cell_cycle	ATM
hsa04110	Cell_cycle	ATR
hsa04110	Cell_cycle	BUB1
hsa04110	Cell_cycle	BUB1B
hsa04110	Cell_cycle	BUB3
hsa04110	Cell_cycle	CCNA1
hsa04110	Cell_cycle	CCNA2
hsa04110	Cell_cycle	CCNB1
hsa04110	Cell_cycle	CCNB2
hsa04110	Cell_cycle	CCND1
hsa04110	Cell_cycle	CCND2
hsa04110	Cell_cycle	CCND3
hsa04110	Cell_cycle	CCNE1
hsa04110	Cell_cycle	CCNE2
hsa04110	Cell_cycle	CCNH
hsa04110	Cell_cycle	CDC14A
hsa04110	Cell_cycle	CDC14B
hsa04110	Cell_cycle	CDC16
hsa04110	Cell_cycle	CDC20
hsa04110	Cell_cycle	CDC23
hsa04110	Cell_cycle	CDC25A
hsa04110	Cell_cycle	CDC25B
hsa04110	Cell_cycle	CDC25C
hsa04110	Cell_cycle	CDC26
hsa04110	Cell_cycle	CDC27
hsa04110	Cell_cycle	CDC45
hsa04110	Cell_cycle	CDC6
hsa04110	Cell_cycle	CDC7
hsa04110	Cell_cycle	CDK1
hsa04110	Cell_cycle	CDK2
hsa04110	Cell_cycle	CDK4
hsa04110	Cell_cycle	CDK6
hsa04110	Cell_cycle	CDK7
hsa04110	Cell_cycle	CDKN1A
hsa04110	Cell_cycle	CDKN1B
hsa04110	Cell_cycle	CDKN1C
hsa04110	Cell_cycle	CDKN2A
hsa04110	Cell_cycle	CDKN2B
hsa04110	Cell_cycle	CDKN2C
hsa04110	Cell_cycle	CDKN2D
hsa04110	Cell_cycle	CHEK1
hsa04110	Cell_cycle	CHEK2
hsa04110	Cell_cycle	CREBBP
hsa04110	Cell_cycle	CUL1
hsa04110	Cell_cycle	DBF4
hsa04110	Cell_cycle	E2F1
hsa04110	Cell_cycle	E2F2
hsa04110	Cell_cycle	E2F3
hsa04110	Cell_cycle	E2F4
hsa04110	Cell_cycle	E2F5
hsa04110	Cell_cycle	EP300
hsa04110	Cell_cycle	ESPL1
hsa04110	Cell_cycle	FZR1
hsa04110	Cell_cycle	GADD45A
hsa04110	Cell_cycle	GADD45B
hsa04110	Cell_cycle	GADD45G
hsa04110	Cell_cycle	GSK3B
hsa04110	Cell_cycle	HDAC1
hsa04110	Cell_cycle	HDAC2
hsa04110	Cell_cycle	MAD1L1
hsa04110	Cell_cycle	MAD2L1
hsa04110	Cell_cycle	MAD2L2
hsa04110	Cell_cycle	MCM2
hsa04110	Cell_cycle	MCM3
hsa04110	Cell_cycle	MCM4
hsa04110	Cell_cycle	MCM5
hsa04110	Cell_cycle	MCM6
hsa04110	Cell_cycle	MCM7
hsa04110	Cell_cycle	MDM2
hsa04110	Cell_cycle	MYC
hsa04110	Cell_cycle	ORC1
hsa04110	Cell_cycle	ORC2
hsa04110	Cell_cycle	ORC3
hsa04110	Cell_cycle	ORC4
hsa04110	Cell_cycle	ORC5
hsa04110	Cell_cycle	ORC6
hsa04110	Cell_cycle	PCNA
hsa04110	Cell_cycle	PKMYT1
hsa04110	Cell_cycle	PLK1
hsa04110	Cell_cycle	PRKDC
hsa04110	Cell_cycle	PTTG1
hsa04110	Cell_cycle	PTTG2
hsa04110	Cell_cycle	RAD21
hsa04110	Cell_cycle	RB1
hsa04110	Cell_cycle	RBL2
hsa04110	Cell_cycle	RBX1
hsa04110	Cell_cycle	SFN
hsa04110	Cell_cycle	SKP1
hsa04110	Cell_cycle	SKP2
hsa04110	Cell_cycle	SMAD2
hsa04110	Cell_cycle	SMAD3
hsa04110	Cell_cycle	SMAD4
hsa04110	Cell_cycle	SMC1B
hsa04110	Cell_cycle	SMC3
hsa04110	Cell_cycle	STAG1
hsa04110	Cell_cycle	TFDP1
hsa04110	Cell_cycle	TFDP2
hsa04110	Cell_cycle	TGFB1
hsa04110	Cell_cycle	TGFB2
hsa04110	Cell_cycle	TGFB3
hsa04110	Cell_cycle	TP53
hsa04110	Cell_cycle	TTK
hsa04110	Cell_cycle	WEE1
hsa04110	Cell_cycle	WEE2
hsa04110	Cell_cycle	YWHAB
hsa04110	Cell_cycle	YWHAE
hsa04110	Cell_cycle	YWHAG
hsa04110	Cell_cycle	YWHAH
hsa04110	Cell_cycle	YWHAQ
hsa04110	Cell_cycle	YWHAZ
hsa04110	Cell_cycle	ZBTB17
hsa04114	Oocyte_meiosis	ADCY1
hsa04114	Oocyte_meiosis	ADCY2
hsa04114	Oocyte_meiosis	ADCY3
hsa04114	Oocyte_meiosis	ADCY4
hsa04114	Oocyte_meiosis	ADCY5
hsa04114	Oocyte_meiosis	ADCY6
hsa04114	Oocyte_meiosis	ADCY7
hsa04114	Oocyte_meiosis	ADCY8
hsa04114	Oocyte_meiosis	ADCY9
hsa04114	Oocyte_meiosis	ANAPC1
hsa04114	Oocyte_meiosis	ANAPC10
hsa04114	Oocyte_meiosis	ANAPC11
hsa04114	Oocyte_meiosis	ANAPC13
hsa04114	Oocyte_meiosis	ANAPC2
hsa04114	Oocyte_meiosis	ANAPC4
hsa04114	Oocyte_meiosis	ANAPC5
hsa04114	Oocyte_meiosis	ANAPC7
hsa04114	Oocyte_meiosis	AURKA
hsa04114	Oocyte_meiosis	BTRC
hsa04114	Oocyte_meiosis	BUB1
hsa04114	Oocyte_meiosis	CALM1
hsa04114	Oocyte_meiosis	CALM2
hsa04114	Oocyte_meiosis	CALM3
hsa04114	Oocyte_meiosis	CALML3
hsa04114	Oocyte_meiosis	CALML4
hsa04114	Oocyte_meiosis	CALML5
hsa04114	Oocyte_meiosis	CALML6
hsa04114	Oocyte_meiosis	CAMK2A
hsa04114	Oocyte_meiosis	CAMK2B
hsa04114	Oocyte_meiosis	CAMK2D
hsa04114	Oocyte_meiosis	CAMK2G
hsa04114	Oocyte_meiosis	CCNB1
hsa04114	Oocyte_meiosis	CCNB2
hsa04114	Oocyte_meiosis	CCNE1
hsa04114	Oocyte_meiosis	CCNE2
hsa04114	Oocyte_meiosis	CDC16
hsa04114	Oocyte_meiosis	CDC20
hsa04114	Oocyte_meiosis	CDC23
hsa04114	Oocyte_meiosis	CDC25C
hsa04114	Oocyte_meiosis	CDC26
hsa04114	Oocyte_meiosis	CDC27
hsa04114	Oocyte_meiosis	CDK1
hsa04114	Oocyte_meiosis	CDK2
hsa04114	Oocyte_meiosis	CPEB1
hsa04114	Oocyte_meiosis	CPEB2
hsa04114	Oocyte_meiosis	CPEB3
hsa04114	Oocyte_meiosis	CPEB4
hsa04114	Oocyte_meiosis	CUL1
hsa04114	Oocyte_meiosis	ESPL1
hsa04114	Oocyte_meiosis	FBXO43
hsa04114	Oocyte_meiosis	FBXO5
hsa04114	Oocyte_meiosis	FBXW11
hsa04114	Oocyte_meiosis	IGF1
hsa04114	Oocyte_meiosis	IGF1R
hsa04114	Oocyte_meiosis	INS
hsa04114	Oocyte_meiosis	ITPR1
hsa04114	Oocyte_meiosis	ITPR2
hsa04114	Oocyte_meiosis	ITPR3
hsa04114	Oocyte_meiosis	MAD1L1
hsa04114	Oocyte_meiosis	MAD2L1
hsa04114	Oocyte_meiosis	MAD2L2
hsa04114	Oocyte_meiosis	MAP2K1
hsa04114	Oocyte_meiosis	MAPK1
hsa04114	Oocyte_meiosis	MAPK11
hsa04114	Oocyte_meiosis	MAPK12
hsa04114	Oocyte_meiosis	MAPK13
hsa04114	Oocyte_meiosis	MAPK14
hsa04114	Oocyte_meiosis	MAPK3
hsa04114	Oocyte_meiosis	MOS
hsa04114	Oocyte_meiosis	PGR
hsa04114	Oocyte_meiosis	PKMYT1
hsa04114	Oocyte_meiosis	PLCZ1
hsa04114	Oocyte_meiosis	PLK1
hsa04114	Oocyte_meiosis	PPP1CA
hsa04114	Oocyte_meiosis	PPP1CB
hsa04114	Oocyte_meiosis	PPP1CC
hsa04114	Oocyte_meiosis	PPP2CA
hsa04114	Oocyte_meiosis	PPP2CB
hsa04114	Oocyte_meiosis	PPP2R1A
hsa04114	Oocyte_meiosis	PPP2R1B
hsa04114	Oocyte_meiosis	PPP2R5A
hsa04114	Oocyte_meiosis	PPP2R5B
hsa04114	Oocyte_meiosis	PPP2R5C
hsa04114	Oocyte_meiosis	PPP2R5D
hsa04114	Oocyte_meiosis	PPP2R5E
hsa04114	Oocyte_meiosis	PPP3CA
hsa04114	Oocyte_meiosis	PPP3CB
hsa04114	Oocyte_meiosis	PPP3CC
hsa04114	Oocyte_meiosis	PPP3R1
hsa04114	Oocyte_meiosis	PPP3R2
hsa04114	Oocyte_meiosis	PRKACA
hsa04114	Oocyte_meiosis	PRKACB
hsa04114	Oocyte_meiosis	PRKACG
hsa04114	Oocyte_meiosis	PTTG1
hsa04114	Oocyte_meiosis	PTTG2
hsa04114	Oocyte_meiosis	RBX1
hsa04114	Oocyte_meiosis	REC8
hsa04114	Oocyte_meiosis	RPS6KA1
hsa04114	Oocyte_meiosis	RPS6KA2
hsa04114	Oocyte_meiosis	SGOL1
hsa04114	Oocyte_meiosis	SKP1
hsa04114	Oocyte_meiosis	SLK
hsa04114	Oocyte_meiosis	SMC1B
hsa04114	Oocyte_meiosis	SMC3
hsa04114	Oocyte_meiosis	SPDYA
hsa04114	Oocyte_meiosis	SPDYC
hsa04114	Oocyte_meiosis	SPDYE1
hsa04114	Oocyte_meiosis	SPDYE2
hsa04114	Oocyte_meiosis	SPDYE2B
hsa04114	Oocyte_meiosis	SPDYE3
hsa04114	Oocyte_meiosis	SPDYE4
hsa04114	Oocyte_meiosis	STAG3
hsa04114	Oocyte_meiosis	YWHAB
hsa04114	Oocyte_meiosis	YWHAE
hsa04114	Oocyte_meiosis	YWHAG
hsa04114	Oocyte_meiosis	YWHAH
hsa04114	Oocyte_meiosis	YWHAQ
hsa04114	Oocyte_meiosis	YWHAZ
hsa04115	p53_signaling_pathway	AIFM2
hsa04115	p53_signaling_pathway	APAF1
hsa04115	p53_signaling_pathway	ATM
hsa04115	p53_signaling_pathway	ATR
hsa04115	p53_signaling_pathway	BAI1
hsa04115	p53_signaling_pathway	BAX
hsa04115	p53_signaling_pathway	BBC3
hsa04115	p53_signaling_pathway	BCL2
hsa04115	p53_signaling_pathway	BCL2L1
hsa04115	p53_signaling_pathway	BID
hsa04115	p53_signaling_pathway	CASP3
hsa04115	p53_signaling_pathway	CASP8
hsa04115	p53_signaling_pathway	CASP9
hsa04115	p53_signaling_pathway	CCNB1
hsa04115	p53_signaling_pathway	CCNB2
hsa04115	p53_signaling_pathway	CCND1
hsa04115	p53_signaling_pathway	CCND2
hsa04115	p53_signaling_pathway	CCND3
hsa04115	p53_signaling_pathway	CCNE1
hsa04115	p53_signaling_pathway	CCNE2
hsa04115	p53_signaling_pathway	CCNG1
hsa04115	p53_signaling_pathway	CCNG2
hsa04115	p53_signaling_pathway	CD82
hsa04115	p53_signaling_pathway	CDK1
hsa04115	p53_signaling_pathway	CDK2
hsa04115	p53_signaling_pathway	CDK4
hsa04115	p53_signaling_pathway	CDK6
hsa04115	p53_signaling_pathway	CDKN1A
hsa04115	p53_signaling_pathway	CDKN2A
hsa04115	p53_signaling_pathway	CHEK1
hsa04115	p53_signaling_pathway	CHEK2
hsa04115	p53_signaling_pathway	CYCS
hsa04115	p53_signaling_pathway	DDB2
hsa04115	p53_signaling_pathway	EI24
hsa04115	p53_signaling_pathway	FAS
hsa04115	p53_signaling_pathway	GADD45A
hsa04115	p53_signaling_pathway	GADD45B
hsa04115	p53_signaling_pathway	GADD45G
hsa04115	p53_signaling_pathway	GORAB
hsa04115	p53_signaling_pathway	GTSE1
hsa04115	p53_signaling_pathway	IGF1
hsa04115	p53_signaling_pathway	IGFBP3
hsa04115	p53_signaling_pathway	MDM2
hsa04115	p53_signaling_pathway	MDM4
hsa04115	p53_signaling_pathway	PERP
hsa04115	p53_signaling_pathway	PIDD
hsa04115	p53_signaling_pathway	PMAIP1
hsa04115	p53_signaling_pathway	PPM1D
hsa04115	p53_signaling_pathway	PTEN
hsa04115	p53_signaling_pathway	RCHY1
hsa04115	p53_signaling_pathway	RFWD2
hsa04115	p53_signaling_pathway	RPRM
hsa04115	p53_signaling_pathway	RRM2
hsa04115	p53_signaling_pathway	RRM2B
hsa04115	p53_signaling_pathway	SERPINB5
hsa04115	p53_signaling_pathway	SERPINE1
hsa04115	p53_signaling_pathway	SESN1
hsa04115	p53_signaling_pathway	SESN2
hsa04115	p53_signaling_pathway	SESN3
hsa04115	p53_signaling_pathway	SFN
hsa04115	p53_signaling_pathway	SHISA5
hsa04115	p53_signaling_pathway	SIAH1
hsa04115	p53_signaling_pathway	SIVA1
hsa04115	p53_signaling_pathway	STEAP3
hsa04115	p53_signaling_pathway	THBS1
hsa04115	p53_signaling_pathway	TNFRSF10B
hsa04115	p53_signaling_pathway	TP53
hsa04115	p53_signaling_pathway	TP53AIP1
hsa04115	p53_signaling_pathway	TP53I3
hsa04115	p53_signaling_pathway	TP73
hsa04115	p53_signaling_pathway	TSC2
hsa04115	p53_signaling_pathway	ZMAT3
hsa04120	Ubiquitin_mediated_proteolysis	AIRE
hsa04120	Ubiquitin_mediated_proteolysis	ANAPC1
hsa04120	Ubiquitin_mediated_proteolysis	ANAPC10
hsa04120	Ubiquitin_mediated_proteolysis	ANAPC11
hsa04120	Ubiquitin_mediated_proteolysis	ANAPC13
hsa04120	Ubiquitin_mediated_proteolysis	ANAPC2
hsa04120	Ubiquitin_mediated_proteolysis	ANAPC4
hsa04120	Ubiquitin_mediated_proteolysis	ANAPC5
hsa04120	Ubiquitin_mediated_proteolysis	ANAPC7
hsa04120	Ubiquitin_mediated_proteolysis	BIRC2
hsa04120	Ubiquitin_mediated_proteolysis	BIRC3
hsa04120	Ubiquitin_mediated_proteolysis	BIRC6
hsa04120	Ubiquitin_mediated_proteolysis	BIRC7
hsa04120	Ubiquitin_mediated_proteolysis	BRCA1
hsa04120	Ubiquitin_mediated_proteolysis	BTRC
hsa04120	Ubiquitin_mediated_proteolysis	CBL
hsa04120	Ubiquitin_mediated_proteolysis	CBLB
hsa04120	Ubiquitin_mediated_proteolysis	CBLC
hsa04120	Ubiquitin_mediated_proteolysis	CDC16
hsa04120	Ubiquitin_mediated_proteolysis	CDC20
hsa04120	Ubiquitin_mediated_proteolysis	CDC23
hsa04120	Ubiquitin_mediated_proteolysis	CDC26
hsa04120	Ubiquitin_mediated_proteolysis	CDC27
hsa04120	Ubiquitin_mediated_proteolysis	CDC34
hsa04120	Ubiquitin_mediated_proteolysis	CUL1
hsa04120	Ubiquitin_mediated_proteolysis	CUL2
hsa04120	Ubiquitin_mediated_proteolysis	CUL3
hsa04120	Ubiquitin_mediated_proteolysis	CUL4A
hsa04120	Ubiquitin_mediated_proteolysis	CUL5
hsa04120	Ubiquitin_mediated_proteolysis	CUL7
hsa04120	Ubiquitin_mediated_proteolysis	DDB1
hsa04120	Ubiquitin_mediated_proteolysis	DDB2
hsa04120	Ubiquitin_mediated_proteolysis	DET1
hsa04120	Ubiquitin_mediated_proteolysis	ERCC8
hsa04120	Ubiquitin_mediated_proteolysis	FANCL
hsa04120	Ubiquitin_mediated_proteolysis	FBXO2
hsa04120	Ubiquitin_mediated_proteolysis	FBXO4
hsa04120	Ubiquitin_mediated_proteolysis	FBXW11
hsa04120	Ubiquitin_mediated_proteolysis	FBXW7
hsa04120	Ubiquitin_mediated_proteolysis	FBXW8
hsa04120	Ubiquitin_mediated_proteolysis	FZR1
hsa04120	Ubiquitin_mediated_proteolysis	HERC1
hsa04120	Ubiquitin_mediated_proteolysis	HERC2
hsa04120	Ubiquitin_mediated_proteolysis	HERC3
hsa04120	Ubiquitin_mediated_proteolysis	HERC4
hsa04120	Ubiquitin_mediated_proteolysis	ITCH
hsa04120	Ubiquitin_mediated_proteolysis	KEAP1
hsa04120	Ubiquitin_mediated_proteolysis	KLHL9
hsa04120	Ubiquitin_mediated_proteolysis	MAP3K1
hsa04120	Ubiquitin_mediated_proteolysis	MDM2
hsa04120	Ubiquitin_mediated_proteolysis	MGRN1
hsa04120	Ubiquitin_mediated_proteolysis	NEDD4
hsa04120	Ubiquitin_mediated_proteolysis	NEDD4L
hsa04120	Ubiquitin_mediated_proteolysis	NHLRC1
hsa04120	Ubiquitin_mediated_proteolysis	PARK2
hsa04120	Ubiquitin_mediated_proteolysis	PIAS1
hsa04120	Ubiquitin_mediated_proteolysis	PIAS2
hsa04120	Ubiquitin_mediated_proteolysis	PIAS3
hsa04120	Ubiquitin_mediated_proteolysis	PIAS4
hsa04120	Ubiquitin_mediated_proteolysis	PML
hsa04120	Ubiquitin_mediated_proteolysis	PPIL2
hsa04120	Ubiquitin_mediated_proteolysis	PRPF19
hsa04120	Ubiquitin_mediated_proteolysis	RBX1
hsa04120	Ubiquitin_mediated_proteolysis	RCHY1
hsa04120	Ubiquitin_mediated_proteolysis	RFWD2
hsa04120	Ubiquitin_mediated_proteolysis	RHOBTB1
hsa04120	Ubiquitin_mediated_proteolysis	RHOBTB2
hsa04120	Ubiquitin_mediated_proteolysis	RNF7
hsa04120	Ubiquitin_mediated_proteolysis	RPS27A
hsa04120	Ubiquitin_mediated_proteolysis	SAE1
hsa04120	Ubiquitin_mediated_proteolysis	SIAH1
hsa04120	Ubiquitin_mediated_proteolysis	SKP1
hsa04120	Ubiquitin_mediated_proteolysis	SKP2
hsa04120	Ubiquitin_mediated_proteolysis	SMURF1
hsa04120	Ubiquitin_mediated_proteolysis	SMURF2
hsa04120	Ubiquitin_mediated_proteolysis	SOCS1
hsa04120	Ubiquitin_mediated_proteolysis	SOCS3
hsa04120	Ubiquitin_mediated_proteolysis	STUB1
hsa04120	Ubiquitin_mediated_proteolysis	SYVN1
hsa04120	Ubiquitin_mediated_proteolysis	TCEB1
hsa04120	Ubiquitin_mediated_proteolysis	TCEB2
hsa04120	Ubiquitin_mediated_proteolysis	TRAF6
hsa04120	Ubiquitin_mediated_proteolysis	TRIM32
hsa04120	Ubiquitin_mediated_proteolysis	TRIM37
hsa04120	Ubiquitin_mediated_proteolysis	TRIP12
hsa04120	Ubiquitin_mediated_proteolysis	UBA2
hsa04120	Ubiquitin_mediated_proteolysis	UBA3
hsa04120	Ubiquitin_mediated_proteolysis	UBA52
hsa04120	Ubiquitin_mediated_proteolysis	UBA6
hsa04120	Ubiquitin_mediated_proteolysis	UBA7
hsa04120	Ubiquitin_mediated_proteolysis	UBB
hsa04120	Ubiquitin_mediated_proteolysis	UBC
hsa04120	Ubiquitin_mediated_proteolysis	UBE2B
hsa04120	Ubiquitin_mediated_proteolysis	UBE2C
hsa04120	Ubiquitin_mediated_proteolysis	UBE2D1
hsa04120	Ubiquitin_mediated_proteolysis	UBE2D2
hsa04120	Ubiquitin_mediated_proteolysis	UBE2D3
hsa04120	Ubiquitin_mediated_proteolysis	UBE2D4
hsa04120	Ubiquitin_mediated_proteolysis	UBE2E1
hsa04120	Ubiquitin_mediated_proteolysis	UBE2E2
hsa04120	Ubiquitin_mediated_proteolysis	UBE2E3
hsa04120	Ubiquitin_mediated_proteolysis	UBE2F
hsa04120	Ubiquitin_mediated_proteolysis	UBE2G1
hsa04120	Ubiquitin_mediated_proteolysis	UBE2G2
hsa04120	Ubiquitin_mediated_proteolysis	UBE2H
hsa04120	Ubiquitin_mediated_proteolysis	UBE2I
hsa04120	Ubiquitin_mediated_proteolysis	UBE2J1
hsa04120	Ubiquitin_mediated_proteolysis	UBE2J2
hsa04120	Ubiquitin_mediated_proteolysis	UBE2K
hsa04120	Ubiquitin_mediated_proteolysis	UBE2L3
hsa04120	Ubiquitin_mediated_proteolysis	UBE2L6
hsa04120	Ubiquitin_mediated_proteolysis	UBE2M
