Id	Annotation	FunctionName
hsa05100	ARHGEF26	Bacterial_invasion_of_epithelial_cells
hsa05100	ARPC1A	Bacterial_invasion_of_epithelial_cells
hsa05100	ARPC1B	Bacterial_invasion_of_epithelial_cells
hsa05100	ARPC2	Bacterial_invasion_of_epithelial_cells
hsa05100	ARPC3	Bacterial_invasion_of_epithelial_cells
hsa05100	ARPC4	Bacterial_invasion_of_epithelial_cells
hsa05100	ARPC5	Bacterial_invasion_of_epithelial_cells
hsa05100	ARPC5L	Bacterial_invasion_of_epithelial_cells
hsa05100	BCAR1	Bacterial_invasion_of_epithelial_cells
hsa05100	CAV1	Bacterial_invasion_of_epithelial_cells
hsa05100	CAV2	Bacterial_invasion_of_epithelial_cells
hsa05100	CAV3	Bacterial_invasion_of_epithelial_cells
hsa05100	CBL	Bacterial_invasion_of_epithelial_cells
hsa05100	CD2AP	Bacterial_invasion_of_epithelial_cells
hsa05100	CDC42	Bacterial_invasion_of_epithelial_cells
hsa05100	CDH1	Bacterial_invasion_of_epithelial_cells
hsa05100	CLTA	Bacterial_invasion_of_epithelial_cells
hsa05100	CLTB	Bacterial_invasion_of_epithelial_cells
hsa05100	CLTC	Bacterial_invasion_of_epithelial_cells
hsa05100	CLTCL1	Bacterial_invasion_of_epithelial_cells
hsa05100	CRK	Bacterial_invasion_of_epithelial_cells
hsa05100	CRKL	Bacterial_invasion_of_epithelial_cells
hsa05100	CTNNA1	Bacterial_invasion_of_epithelial_cells
hsa05100	CTNNA2	Bacterial_invasion_of_epithelial_cells
hsa05100	CTNNA3	Bacterial_invasion_of_epithelial_cells
hsa05100	CTNNB1	Bacterial_invasion_of_epithelial_cells
hsa05100	CTTN	Bacterial_invasion_of_epithelial_cells
hsa05100	DNM1	Bacterial_invasion_of_epithelial_cells
hsa05100	DNM2	Bacterial_invasion_of_epithelial_cells
hsa05100	DNM3	Bacterial_invasion_of_epithelial_cells
hsa05100	DOCK1	Bacterial_invasion_of_epithelial_cells
hsa05100	ELMO1	Bacterial_invasion_of_epithelial_cells
hsa05100	ELMO2	Bacterial_invasion_of_epithelial_cells
hsa05100	ELMO3	Bacterial_invasion_of_epithelial_cells
hsa05100	FN1	Bacterial_invasion_of_epithelial_cells
hsa05100	GAB1	Bacterial_invasion_of_epithelial_cells
hsa05100	HCLS1	Bacterial_invasion_of_epithelial_cells
hsa05100	ILK	Bacterial_invasion_of_epithelial_cells
hsa05100	ITGA5	Bacterial_invasion_of_epithelial_cells
hsa05100	ITGB1	Bacterial_invasion_of_epithelial_cells
hsa05100	MAD2L2	Bacterial_invasion_of_epithelial_cells
hsa05100	MET	Bacterial_invasion_of_epithelial_cells
hsa05100	PIK3CA	Bacterial_invasion_of_epithelial_cells
hsa05100	PIK3CB	Bacterial_invasion_of_epithelial_cells
hsa05100	PIK3CD	Bacterial_invasion_of_epithelial_cells
hsa05100	PIK3R1	Bacterial_invasion_of_epithelial_cells
hsa05100	PIK3R3	Bacterial_invasion_of_epithelial_cells
hsa05100	PTK2	Bacterial_invasion_of_epithelial_cells
hsa05100	PXN	Bacterial_invasion_of_epithelial_cells
hsa05100	RAC1	Bacterial_invasion_of_epithelial_cells
hsa05100	RHOA	Bacterial_invasion_of_epithelial_cells
hsa05100	RHOG	Bacterial_invasion_of_epithelial_cells
hsa05100	SEPT1	Bacterial_invasion_of_epithelial_cells
hsa05100	SEPT11	Bacterial_invasion_of_epithelial_cells
hsa05100	SEPT12	Bacterial_invasion_of_epithelial_cells
hsa05100	SEPT2	Bacterial_invasion_of_epithelial_cells
hsa05100	SEPT3	Bacterial_invasion_of_epithelial_cells
hsa05100	SEPT8	Bacterial_invasion_of_epithelial_cells
hsa05100	SEPT9	Bacterial_invasion_of_epithelial_cells
hsa05100	SHC1	Bacterial_invasion_of_epithelial_cells
hsa05100	SHC2	Bacterial_invasion_of_epithelial_cells
hsa05100	SHC3	Bacterial_invasion_of_epithelial_cells
hsa05100	SHC4	Bacterial_invasion_of_epithelial_cells
hsa05100	SRC	Bacterial_invasion_of_epithelial_cells
hsa05100	VCL	Bacterial_invasion_of_epithelial_cells
hsa05100	WASF1	Bacterial_invasion_of_epithelial_cells
hsa05100	WASF2	Bacterial_invasion_of_epithelial_cells
hsa05100	WASL	Bacterial_invasion_of_epithelial_cells
hsa05110	ACTB	Vibrio_cholerae_infection
hsa05110	ACTG1	Vibrio_cholerae_infection
hsa05110	ADCY3	Vibrio_cholerae_infection
hsa05110	ADCY9	Vibrio_cholerae_infection
hsa05110	ARF1	Vibrio_cholerae_infection
hsa05110	ATP6V0A1	Vibrio_cholerae_infection
hsa05110	ATP6V0A2	Vibrio_cholerae_infection
hsa05110	ATP6V0A4	Vibrio_cholerae_infection
hsa05110	ATP6V0B	Vibrio_cholerae_infection
hsa05110	ATP6V0C	Vibrio_cholerae_infection
hsa05110	ATP6V0D1	Vibrio_cholerae_infection
hsa05110	ATP6V0D2	Vibrio_cholerae_infection
hsa05110	ATP6V0E1	Vibrio_cholerae_infection
hsa05110	ATP6V0E2	Vibrio_cholerae_infection
hsa05110	ATP6V1A	Vibrio_cholerae_infection
hsa05110	ATP6V1B1	Vibrio_cholerae_infection
hsa05110	ATP6V1B2	Vibrio_cholerae_infection
hsa05110	ATP6V1C1	Vibrio_cholerae_infection
hsa05110	ATP6V1C2	Vibrio_cholerae_infection
hsa05110	ATP6V1D	Vibrio_cholerae_infection
hsa05110	ATP6V1E1	Vibrio_cholerae_infection
hsa05110	ATP6V1E2	Vibrio_cholerae_infection
hsa05110	ATP6V1F	Vibrio_cholerae_infection
hsa05110	ATP6V1G1	Vibrio_cholerae_infection
hsa05110	ATP6V1G2	Vibrio_cholerae_infection
hsa05110	ATP6V1G3	Vibrio_cholerae_infection
hsa05110	ATP6V1H	Vibrio_cholerae_infection
hsa05110	CFTR	Vibrio_cholerae_infection
hsa05110	ERO1L	Vibrio_cholerae_infection
hsa05110	GNAS	Vibrio_cholerae_infection
hsa05110	KCNQ1	Vibrio_cholerae_infection
hsa05110	KDELR1	Vibrio_cholerae_infection
hsa05110	KDELR2	Vibrio_cholerae_infection
hsa05110	KDELR3	Vibrio_cholerae_infection
hsa05110	PDIA4	Vibrio_cholerae_infection
hsa05110	PLCG1	Vibrio_cholerae_infection
hsa05110	PLCG2	Vibrio_cholerae_infection
hsa05110	PRKACA	Vibrio_cholerae_infection
hsa05110	PRKACB	Vibrio_cholerae_infection
hsa05110	PRKACG	Vibrio_cholerae_infection
hsa05110	PRKCA	Vibrio_cholerae_infection
hsa05110	SEC61A1	Vibrio_cholerae_infection
hsa05110	SEC61A2	Vibrio_cholerae_infection
hsa05110	SEC61B	Vibrio_cholerae_infection
hsa05110	SEC61G	Vibrio_cholerae_infection
hsa05110	SLC12A2	Vibrio_cholerae_infection
hsa05110	TCIRG1	Vibrio_cholerae_infection
hsa05110	TJP1	Vibrio_cholerae_infection
hsa05110	TJP2	Vibrio_cholerae_infection
hsa05120	ADAM10	Epithelial_cell_signaling_in_Helicobacter_pylori_infection
hsa05120	ADAM17	Epithelial_cell_signaling_in_Helicobacter_pylori_infection
hsa05120	ATP6V0A1	Epithelial_cell_signaling_in_Helicobacter_pylori_infection
hsa05120	ATP6V0A2	Epithelial_cell_signaling_in_Helicobacter_pylori_infection
hsa05120	ATP6V0A4	Epithelial_cell_signaling_in_Helicobacter_pylori_infection
hsa05120	ATP6V0B	Epithelial_cell_signaling_in_Helicobacter_pylori_infection
hsa05120	ATP6V0C	Epithelial_cell_signaling_in_Helicobacter_pylori_infection
hsa05120	ATP6V0D1	Epithelial_cell_signaling_in_Helicobacter_pylori_infection
hsa05120	ATP6V0D2	Epithelial_cell_signaling_in_Helicobacter_pylori_infection
hsa05120	ATP6V0E1	Epithelial_cell_signaling_in_Helicobacter_pylori_infection
hsa05120	ATP6V0E2	Epithelial_cell_signaling_in_Helicobacter_pylori_infection
hsa05120	ATP6V1A	Epithelial_cell_signaling_in_Helicobacter_pylori_infection
hsa05120	ATP6V1B1	Epithelial_cell_signaling_in_Helicobacter_pylori_infection
hsa05120	ATP6V1B2	Epithelial_cell_signaling_in_Helicobacter_pylori_infection
hsa05120	ATP6V1C1	Epithelial_cell_signaling_in_Helicobacter_pylori_infection
hsa05120	ATP6V1C2	Epithelial_cell_signaling_in_Helicobacter_pylori_infection
hsa05120	ATP6V1D	Epithelial_cell_signaling_in_Helicobacter_pylori_infection
hsa05120	ATP6V1E1	Epithelial_cell_signaling_in_Helicobacter_pylori_infection
hsa05120	ATP6V1E2	Epithelial_cell_signaling_in_Helicobacter_pylori_infection
hsa05120	ATP6V1F	Epithelial_cell_signaling_in_Helicobacter_pylori_infection
hsa05120	ATP6V1G1	Epithelial_cell_signaling_in_Helicobacter_pylori_infection
hsa05120	ATP6V1G2	Epithelial_cell_signaling_in_Helicobacter_pylori_infection
hsa05120	ATP6V1G3	Epithelial_cell_signaling_in_Helicobacter_pylori_infection
hsa05120	ATP6V1H	Epithelial_cell_signaling_in_Helicobacter_pylori_infection
hsa05120	CASP3	Epithelial_cell_signaling_in_Helicobacter_pylori_infection
hsa05120	CDC42	Epithelial_cell_signaling_in_Helicobacter_pylori_infection
hsa05120	CHUK	Epithelial_cell_signaling_in_Helicobacter_pylori_infection
hsa05120	CSK	Epithelial_cell_signaling_in_Helicobacter_pylori_infection
hsa05120	CXCL1	Epithelial_cell_signaling_in_Helicobacter_pylori_infection
hsa05120	CXCL2	Epithelial_cell_signaling_in_Helicobacter_pylori_infection
hsa05120	CXCL3	Epithelial_cell_signaling_in_Helicobacter_pylori_infection
hsa05120	CXCR1	Epithelial_cell_signaling_in_Helicobacter_pylori_infection
hsa05120	CXCR2	Epithelial_cell_signaling_in_Helicobacter_pylori_infection
hsa05120	EGFR	Epithelial_cell_signaling_in_Helicobacter_pylori_infection
hsa05120	F11R	Epithelial_cell_signaling_in_Helicobacter_pylori_infection
hsa05120	GIT1	Epithelial_cell_signaling_in_Helicobacter_pylori_infection
hsa05120	HBEGF	Epithelial_cell_signaling_in_Helicobacter_pylori_infection
hsa05120	IGSF5	Epithelial_cell_signaling_in_Helicobacter_pylori_infection
hsa05120	IKBKB	Epithelial_cell_signaling_in_Helicobacter_pylori_infection
hsa05120	IL8	Epithelial_cell_signaling_in_Helicobacter_pylori_infection
hsa05120	JAM2	Epithelial_cell_signaling_in_Helicobacter_pylori_infection
hsa05120	JAM3	Epithelial_cell_signaling_in_Helicobacter_pylori_infection
hsa05120	JUN	Epithelial_cell_signaling_in_Helicobacter_pylori_infection
hsa05120	LYN	Epithelial_cell_signaling_in_Helicobacter_pylori_infection
hsa05120	MAP2K4	Epithelial_cell_signaling_in_Helicobacter_pylori_infection
hsa05120	MAPK10	Epithelial_cell_signaling_in_Helicobacter_pylori_infection
hsa05120	MAPK11	Epithelial_cell_signaling_in_Helicobacter_pylori_infection
hsa05120	MAPK12	Epithelial_cell_signaling_in_Helicobacter_pylori_infection
hsa05120	MAPK13	Epithelial_cell_signaling_in_Helicobacter_pylori_infection
hsa05120	MAPK14	Epithelial_cell_signaling_in_Helicobacter_pylori_infection
hsa05120	MAPK8	Epithelial_cell_signaling_in_Helicobacter_pylori_infection
hsa05120	MAPK9	Epithelial_cell_signaling_in_Helicobacter_pylori_infection
hsa05120	MET	Epithelial_cell_signaling_in_Helicobacter_pylori_infection
hsa05120	NFKB1	Epithelial_cell_signaling_in_Helicobacter_pylori_infection
hsa05120	NFKBIA	Epithelial_cell_signaling_in_Helicobacter_pylori_infection
hsa05120	NOD1	Epithelial_cell_signaling_in_Helicobacter_pylori_infection
hsa05120	PAK1	Epithelial_cell_signaling_in_Helicobacter_pylori_infection
hsa05120	PLCG1	Epithelial_cell_signaling_in_Helicobacter_pylori_infection
hsa05120	PLCG2	Epithelial_cell_signaling_in_Helicobacter_pylori_infection
hsa05120	PTPN11	Epithelial_cell_signaling_in_Helicobacter_pylori_infection
hsa05120	PTPRZ1	Epithelial_cell_signaling_in_Helicobacter_pylori_infection
hsa05120	RAC1	Epithelial_cell_signaling_in_Helicobacter_pylori_infection
hsa05120	RELA	Epithelial_cell_signaling_in_Helicobacter_pylori_infection
hsa05120	SRC	Epithelial_cell_signaling_in_Helicobacter_pylori_infection
hsa05120	TCIRG1	Epithelial_cell_signaling_in_Helicobacter_pylori_infection
hsa05120	TJP1	Epithelial_cell_signaling_in_Helicobacter_pylori_infection
hsa05130	ABCF2	Pathogenic_Escherichia_coli_infection
hsa05130	ABI1	Pathogenic_Escherichia_coli_infection
hsa05130	ABL1	Pathogenic_Escherichia_coli_infection
hsa05130	ACTB	Pathogenic_Escherichia_coli_infection
hsa05130	ACTG1	Pathogenic_Escherichia_coli_infection
hsa05130	ARF1	Pathogenic_Escherichia_coli_infection
hsa05130	ARF6	Pathogenic_Escherichia_coli_infection
hsa05130	ARHGEF1	Pathogenic_Escherichia_coli_infection
hsa05130	ARHGEF11	Pathogenic_Escherichia_coli_infection
hsa05130	ARHGEF12	Pathogenic_Escherichia_coli_infection
hsa05130	ARHGEF2	Pathogenic_Escherichia_coli_infection
hsa05130	ARHGEF25	Pathogenic_Escherichia_coli_infection
hsa05130	ARPC1A	Pathogenic_Escherichia_coli_infection
hsa05130	ARPC1B	Pathogenic_Escherichia_coli_infection
hsa05130	ARPC2	Pathogenic_Escherichia_coli_infection
hsa05130	ARPC3	Pathogenic_Escherichia_coli_infection
hsa05130	ARPC4	Pathogenic_Escherichia_coli_infection
hsa05130	ARPC5	Pathogenic_Escherichia_coli_infection
hsa05130	ARPC5L	Pathogenic_Escherichia_coli_infection
hsa05130	BAIAP2	Pathogenic_Escherichia_coli_infection
hsa05130	BAIAP2L1	Pathogenic_Escherichia_coli_infection
hsa05130	BAK1	Pathogenic_Escherichia_coli_infection
hsa05130	BAX	Pathogenic_Escherichia_coli_infection
hsa05130	BRK1	Pathogenic_Escherichia_coli_infection
hsa05130	CASP1	Pathogenic_Escherichia_coli_infection
hsa05130	CASP3	Pathogenic_Escherichia_coli_infection
hsa05130	CASP4	Pathogenic_Escherichia_coli_infection
hsa05130	CASP7	Pathogenic_Escherichia_coli_infection
hsa05130	CASP8	Pathogenic_Escherichia_coli_infection
hsa05130	CASP9	Pathogenic_Escherichia_coli_infection
hsa05130	CDC42	Pathogenic_Escherichia_coli_infection
hsa05130	CHUK	Pathogenic_Escherichia_coli_infection
hsa05130	CLDN1	Pathogenic_Escherichia_coli_infection
hsa05130	CLDN10	Pathogenic_Escherichia_coli_infection
hsa05130	CLDN11	Pathogenic_Escherichia_coli_infection
hsa05130	CLDN14	Pathogenic_Escherichia_coli_infection
hsa05130	CLDN15	Pathogenic_Escherichia_coli_infection
hsa05130	CLDN16	Pathogenic_Escherichia_coli_infection
hsa05130	CLDN17	Pathogenic_Escherichia_coli_infection
hsa05130	CLDN18	Pathogenic_Escherichia_coli_infection
hsa05130	CLDN19	Pathogenic_Escherichia_coli_infection
hsa05130	CLDN20	Pathogenic_Escherichia_coli_infection
hsa05130	CLDN22	Pathogenic_Escherichia_coli_infection
hsa05130	CLDN23	Pathogenic_Escherichia_coli_infection
hsa05130	CLDN24	Pathogenic_Escherichia_coli_infection
hsa05130	CLDN25	Pathogenic_Escherichia_coli_infection
hsa05130	CLDN3	Pathogenic_Escherichia_coli_infection
hsa05130	CLDN4	Pathogenic_Escherichia_coli_infection
hsa05130	CLDN5	Pathogenic_Escherichia_coli_infection
hsa05130	CLDN6	Pathogenic_Escherichia_coli_infection
hsa05130	CLDN7	Pathogenic_Escherichia_coli_infection
hsa05130	CLDN8	Pathogenic_Escherichia_coli_infection
hsa05130	CLDN9	Pathogenic_Escherichia_coli_infection
hsa05130	CTTN	Pathogenic_Escherichia_coli_infection
hsa05130	CYCS	Pathogenic_Escherichia_coli_infection
hsa05130	CYFIP2	Pathogenic_Escherichia_coli_infection
hsa05130	CYTH1	Pathogenic_Escherichia_coli_infection
hsa05130	CYTH2	Pathogenic_Escherichia_coli_infection
hsa05130	CYTH3	Pathogenic_Escherichia_coli_infection
hsa05130	CYTH4	Pathogenic_Escherichia_coli_infection
hsa05130	EZR	Pathogenic_Escherichia_coli_infection
hsa05130	F2	Pathogenic_Escherichia_coli_infection
hsa05130	F2R	Pathogenic_Escherichia_coli_infection
hsa05130	FADD	Pathogenic_Escherichia_coli_infection
hsa05130	FAS	Pathogenic_Escherichia_coli_infection
hsa05130	FASLG	Pathogenic_Escherichia_coli_infection
hsa05130	FCGR2A	Pathogenic_Escherichia_coli_infection
hsa05130	FOS	Pathogenic_Escherichia_coli_infection
hsa05130	FYN	Pathogenic_Escherichia_coli_infection
hsa05130	GAPDH	Pathogenic_Escherichia_coli_infection
hsa05130	GNA12	Pathogenic_Escherichia_coli_infection
hsa05130	GNA13	Pathogenic_Escherichia_coli_infection
hsa05130	HCK	Pathogenic_Escherichia_coli_infection
hsa05130	HCLS1	Pathogenic_Escherichia_coli_infection
hsa05130	IKBKB	Pathogenic_Escherichia_coli_infection
hsa05130	IL18	Pathogenic_Escherichia_coli_infection
hsa05130	IL1B	Pathogenic_Escherichia_coli_infection
hsa05130	IL1R1	Pathogenic_Escherichia_coli_infection
hsa05130	IL6	Pathogenic_Escherichia_coli_infection
hsa05130	IL8	Pathogenic_Escherichia_coli_infection
hsa05130	IRAK4	Pathogenic_Escherichia_coli_infection
hsa05130	ITGB1	Pathogenic_Escherichia_coli_infection
hsa05130	JUN	Pathogenic_Escherichia_coli_infection
hsa05130	LPAR1	Pathogenic_Escherichia_coli_infection
hsa05130	LPAR2	Pathogenic_Escherichia_coli_infection
hsa05130	LPAR5	Pathogenic_Escherichia_coli_infection
hsa05130	LYN	Pathogenic_Escherichia_coli_infection
hsa05130	MAP3K7	Pathogenic_Escherichia_coli_infection
hsa05130	MAPK1	Pathogenic_Escherichia_coli_infection
hsa05130	MAPK10	Pathogenic_Escherichia_coli_infection
hsa05130	MAPK11	Pathogenic_Escherichia_coli_infection
hsa05130	MAPK12	Pathogenic_Escherichia_coli_infection
hsa05130	MAPK13	Pathogenic_Escherichia_coli_infection
hsa05130	MAPK14	Pathogenic_Escherichia_coli_infection
hsa05130	MAPK3	Pathogenic_Escherichia_coli_infection
hsa05130	MAPK8	Pathogenic_Escherichia_coli_infection
hsa05130	MAPK9	Pathogenic_Escherichia_coli_infection
hsa05130	MYD88	Pathogenic_Escherichia_coli_infection
hsa05130	MYH1	Pathogenic_Escherichia_coli_infection
hsa05130	MYH10	Pathogenic_Escherichia_coli_infection
hsa05130	MYH11	Pathogenic_Escherichia_coli_infection
hsa05130	MYH13	Pathogenic_Escherichia_coli_infection
hsa05130	MYH14	Pathogenic_Escherichia_coli_infection
hsa05130	MYH15	Pathogenic_Escherichia_coli_infection
hsa05130	MYH2	Pathogenic_Escherichia_coli_infection
hsa05130	MYH3	Pathogenic_Escherichia_coli_infection
hsa05130	MYH4	Pathogenic_Escherichia_coli_infection
hsa05130	MYH7B	Pathogenic_Escherichia_coli_infection
hsa05130	MYH8	Pathogenic_Escherichia_coli_infection
hsa05130	MYH9	Pathogenic_Escherichia_coli_infection
hsa05130	MYO10	Pathogenic_Escherichia_coli_infection
hsa05130	MYO1A	Pathogenic_Escherichia_coli_infection
hsa05130	MYO1B	Pathogenic_Escherichia_coli_infection
hsa05130	MYO1C	Pathogenic_Escherichia_coli_infection
hsa05130	MYO1D	Pathogenic_Escherichia_coli_infection
hsa05130	MYO1E	Pathogenic_Escherichia_coli_infection
hsa05130	MYO1F	Pathogenic_Escherichia_coli_infection
hsa05130	MYO1G	Pathogenic_Escherichia_coli_infection
hsa05130	MYO1H	Pathogenic_Escherichia_coli_infection
hsa05130	MYO5A	Pathogenic_Escherichia_coli_infection
hsa05130	MYO5B	Pathogenic_Escherichia_coli_infection
hsa05130	MYO5C	Pathogenic_Escherichia_coli_infection
hsa05130	MYO6	Pathogenic_Escherichia_coli_infection
hsa05130	NAIP	Pathogenic_Escherichia_coli_infection
hsa05130	NCK1	Pathogenic_Escherichia_coli_infection
hsa05130	NCK2	Pathogenic_Escherichia_coli_infection
hsa05130	NCKAP1	Pathogenic_Escherichia_coli_infection
hsa05130	NCKAP1L	Pathogenic_Escherichia_coli_infection
hsa05130	NCL	Pathogenic_Escherichia_coli_infection
hsa05130	NFKB1	Pathogenic_Escherichia_coli_infection
hsa05130	NFKBIA	Pathogenic_Escherichia_coli_infection
hsa05130	NFKBIB	Pathogenic_Escherichia_coli_infection
hsa05130	NLRP3	Pathogenic_Escherichia_coli_infection
hsa05130	NLRP4	Pathogenic_Escherichia_coli_infection
hsa05130	OCLN	Pathogenic_Escherichia_coli_infection
hsa05130	PAK1	Pathogenic_Escherichia_coli_infection
hsa05130	PAK2	Pathogenic_Escherichia_coli_infection
hsa05130	PTPN11	Pathogenic_Escherichia_coli_infection
hsa05130	PTPN6	Pathogenic_Escherichia_coli_infection
hsa05130	PYCARD	Pathogenic_Escherichia_coli_infection
hsa05130	RAB1A	Pathogenic_Escherichia_coli_infection
hsa05130	RAC1	Pathogenic_Escherichia_coli_infection
hsa05130	RELA	Pathogenic_Escherichia_coli_infection
hsa05130	RHOA	Pathogenic_Escherichia_coli_infection
hsa05130	RIPK1	Pathogenic_Escherichia_coli_infection
hsa05130	ROCK1	Pathogenic_Escherichia_coli_infection
hsa05130	ROCK2	Pathogenic_Escherichia_coli_infection
hsa05130	RPS3	Pathogenic_Escherichia_coli_infection
hsa05130	SEC24A	Pathogenic_Escherichia_coli_infection
hsa05130	SEC24B	Pathogenic_Escherichia_coli_infection
hsa05130	SEC24C	Pathogenic_Escherichia_coli_infection
hsa05130	SEC24D	Pathogenic_Escherichia_coli_infection
hsa05130	SLC9A3R1	Pathogenic_Escherichia_coli_infection
hsa05130	TAB1	Pathogenic_Escherichia_coli_infection
hsa05130	TAB2	Pathogenic_Escherichia_coli_infection
hsa05130	TIRAP	Pathogenic_Escherichia_coli_infection
hsa05130	TJP1	Pathogenic_Escherichia_coli_infection
hsa05130	TLR4	Pathogenic_Escherichia_coli_infection
hsa05130	TLR5	Pathogenic_Escherichia_coli_infection
hsa05130	TMBIM6	Pathogenic_Escherichia_coli_infection
hsa05130	TMED10	Pathogenic_Escherichia_coli_infection
hsa05130	TNF	Pathogenic_Escherichia_coli_infection
hsa05130	TNFRSF10A	Pathogenic_Escherichia_coli_infection
hsa05130	TNFRSF10B	Pathogenic_Escherichia_coli_infection
hsa05130	TNFRSF1A	Pathogenic_Escherichia_coli_infection
hsa05130	TNFSF10	Pathogenic_Escherichia_coli_infection
hsa05130	TRADD	Pathogenic_Escherichia_coli_infection
hsa05130	TRAF2	Pathogenic_Escherichia_coli_infection
hsa05130	TRAF6	Pathogenic_Escherichia_coli_infection
hsa05130	TUBA1A	Pathogenic_Escherichia_coli_infection
hsa05130	TUBA1B	Pathogenic_Escherichia_coli_infection
hsa05130	TUBA1C	Pathogenic_Escherichia_coli_infection
hsa05130	TUBA3C	Pathogenic_Escherichia_coli_infection
hsa05130	TUBA3D	Pathogenic_Escherichia_coli_infection
hsa05130	TUBA3E	Pathogenic_Escherichia_coli_infection
hsa05130	TUBA4A	Pathogenic_Escherichia_coli_infection
hsa05130	TUBA8	Pathogenic_Escherichia_coli_infection
hsa05130	TUBAL3	Pathogenic_Escherichia_coli_infection
hsa05130	TUBB	Pathogenic_Escherichia_coli_infection
hsa05130	TUBB1	Pathogenic_Escherichia_coli_infection
hsa05130	TUBB2A	Pathogenic_Escherichia_coli_infection
hsa05130	TUBB2B	Pathogenic_Escherichia_coli_infection
hsa05130	TUBB3	Pathogenic_Escherichia_coli_infection
hsa05130	TUBB4A	Pathogenic_Escherichia_coli_infection
hsa05130	TUBB4B	Pathogenic_Escherichia_coli_infection
hsa05130	TUBB6	Pathogenic_Escherichia_coli_infection
hsa05130	WASF1	Pathogenic_Escherichia_coli_infection
hsa05130	WASF2	Pathogenic_Escherichia_coli_infection
hsa05130	WASF3	Pathogenic_Escherichia_coli_infection
hsa05130	WASL	Pathogenic_Escherichia_coli_infection
hsa05130	WIPF1	Pathogenic_Escherichia_coli_infection
hsa05130	WIPF2	Pathogenic_Escherichia_coli_infection
hsa05130	WIPF3	Pathogenic_Escherichia_coli_infection
hsa05131	ABL1	Shigellosis
hsa05131	ACTB	Shigellosis
hsa05131	ACTG1	Shigellosis
hsa05131	ACTN1	Shigellosis
hsa05131	ACTN4	Shigellosis
hsa05131	AKT1	Shigellosis
hsa05131	AKT1S1	Shigellosis
hsa05131	AKT2	Shigellosis
hsa05131	AKT3	Shigellosis
hsa05131	ARF1	Shigellosis
hsa05131	ARHGEF2	Shigellosis
hsa05131	ARPC1A	Shigellosis
hsa05131	ARPC1B	Shigellosis
hsa05131	ARPC2	Shigellosis
hsa05131	ARPC3	Shigellosis
hsa05131	ARPC4	Shigellosis
hsa05131	ARPC5	Shigellosis
hsa05131	ARPC5L	Shigellosis
hsa05131	ATG12	Shigellosis
hsa05131	ATG14	Shigellosis
hsa05131	ATG16L1	Shigellosis
hsa05131	ATG5	Shigellosis
hsa05131	ATM	Shigellosis
hsa05131	BAX	Shigellosis
hsa05131	BCL10	Shigellosis
hsa05131	BCL2	Shigellosis
hsa05131	BCL2L1	Shigellosis
hsa05131	BECN1	Shigellosis
hsa05131	BNIP3	Shigellosis
hsa05131	BTRC	Shigellosis
hsa05131	C3	Shigellosis
hsa05131	CALCOCO2	Shigellosis
hsa05131	CAPN1	Shigellosis
hsa05131	CAPN2	Shigellosis
hsa05131	CAPNS1	Shigellosis
hsa05131	CASP1	Shigellosis
hsa05131	CASP4	Shigellosis
hsa05131	CAST	Shigellosis
hsa05131	CBX3	Shigellosis
hsa05131	CD14	Shigellosis
hsa05131	CD44	Shigellosis
hsa05131	CDC42	Shigellosis
hsa05131	CHUK	Shigellosis
hsa05131	CRK	Shigellosis
hsa05131	CRKL	Shigellosis
hsa05131	CSF2	Shigellosis
hsa05131	CTTN	Shigellosis
hsa05131	CUL1	Shigellosis
hsa05131	CYCS	Shigellosis
hsa05131	DIAPH1	Shigellosis
hsa05131	DOCK1	Shigellosis
hsa05131	EGFR	Shigellosis
hsa05131	ELMO1	Shigellosis
hsa05131	ELMO2	Shigellosis
hsa05131	FBXW11	Shigellosis
hsa05131	FNBP1	Shigellosis
hsa05131	FNBP1L	Shigellosis
hsa05131	FOXO1	Shigellosis
hsa05131	FOXO3	Shigellosis
hsa05131	FOXO6	Shigellosis
hsa05131	GABARAP	Shigellosis
hsa05131	GABARAPL1	Shigellosis
hsa05131	GABARAPL2	Shigellosis
hsa05131	GJA1	Shigellosis
hsa05131	GJB2	Shigellosis
hsa05131	GLMN	Shigellosis
hsa05131	GSK3A	Shigellosis
hsa05131	GSK3B	Shigellosis
hsa05131	H3F3A	Shigellosis
hsa05131	H3F3B	Shigellosis
hsa05131	H3F3C	Shigellosis
hsa05131	HCLS1	Shigellosis
hsa05131	HIST1H3D	Shigellosis
hsa05131	HIST1H3J	Shigellosis
hsa05131	HIST2H3A	Shigellosis
hsa05131	HIST2H3C	Shigellosis
hsa05131	HIST2H3D	Shigellosis
hsa05131	HIST3H3	Shigellosis
hsa05131	HK1	Shigellosis
hsa05131	HK2	Shigellosis
hsa05131	HK3	Shigellosis
hsa05131	HKDC1	Shigellosis
hsa05131	IFNB1	Shigellosis
hsa05131	IKBKB	Shigellosis
hsa05131	IL18	Shigellosis
hsa05131	IL1B	Shigellosis
hsa05131	IL1R1	Shigellosis
hsa05131	IL8	Shigellosis
hsa05131	ILK	Shigellosis
hsa05131	IRF3	Shigellosis
hsa05131	ITGA5	Shigellosis
hsa05131	ITGB1	Shigellosis
hsa05131	ITPR1	Shigellosis
hsa05131	ITPR2	Shigellosis
hsa05131	ITPR3	Shigellosis
hsa05131	JUN	Shigellosis
